轮次,日期,主队,比分,客队,战报,统计,组图,地点,电视,主队_link,比分_link,客队_link,战报_link,统计_link,组图_link,UID
23,2020-01-01\xa019:35,上海,\t\t\t\t\t\t\t\t\t\t\t\t\t\t110:126\t\t\t\t\t\t\t\t\t\t\t\t\t\t,浙江,战报,统计,组图,上海,,http://cba.sports.sina.com.cn/cba/team/show/4/,http://cba.sports.sina.com.cn/cba/schedule/show/18607/,http://cba.sports.sina.com.cn/cba/team/show/6/,https://sports.sina.com.cn/basketball/cba/2020-01-01/doc-iihnzhfz9715598.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18607/,http://slide.sports.sina.com.cn/cba/slide_2_792_238893.html,2019202000229
23,2020-01-01\xa019:35,广东,\t\t\t\t\t\t\t\t\t\t\t\t\t\t132:104\t\t\t\t\t\t\t\t\t\t\t\t\t\t,深圳,战报,统计,组图,东莞,,http://cba.sports.sina.com.cn/cba/team/show/1/,http://cba.sports.sina.com.cn/cba/schedule/show/18608/,http://cba.sports.sina.com.cn/cba/team/show/8/,https://sports.sina.com.cn/basketball/cba/2020-01-01/doc-iihnzhfz9715598.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18608/,http://slide.sports.sina.com.cn/cba/slide_2_792_238891.html,2019202000230
24,2020-01-02\xa019:35,北京,\t\t\t\t\t\t\t\t\t\t\t\t\t\t115:82\t\t\t\t\t\t\t\t\t\t\t\t\t\t,天津,战报,统计,组图,北京,,http://cba.sports.sina.com.cn/cba/team/show/10/,http://cba.sports.sina.com.cn/cba/schedule/show/18609/,http://cba.sports.sina.com.cn/cba/team/show/113/,https://sports.sina.com.cn/basketball/cba/2020-01-02/doc-iihnzhfz9930769.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18609/,http://slide.sports.sina.com.cn/cba/slide_2_792_238980.html,2019202000231
24,2020-01-02\xa019:35,山西,\t\t\t\t\t\t\t\t\t\t\t\t\t\t124:114\t\t\t\t\t\t\t\t\t\t\t\t\t\t,广州,战报,统计,组图,太原,,http://cba.sports.sina.com.cn/cba/team/show/14/,http://cba.sports.sina.com.cn/cba/schedule/show/18610/,http://cba.sports.sina.com.cn/cba/team/show/13/,https://sports.sina.com.cn/basketball/cba/2020-01-02/doc-iihnzhfz9934642.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18610/,http://slide.sports.sina.com.cn/cba/slide_2_792_238982.html,2019202000232
24,2020-01-02\xa019:35,八一,\t\t\t\t\t\t\t\t\t\t\t\t\t\t82:94\t\t\t\t\t\t\t\t\t\t\t\t\t\t,山东,战报,统计,组图,南昌,,http://cba.sports.sina.com.cn/cba/team/show/3/,http://cba.sports.sina.com.cn/cba/schedule/show/18611/,http://cba.sports.sina.com.cn/cba/team/show/15/,https://sports.sina.com.cn/basketball/cba/2020-01-02/doc-iihnzhfz9934642.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18611/,http://slide.sports.sina.com.cn/cba/slide_2_792_238982.html,2019202000233
24,2020-01-02\xa019:35,吉林,\t\t\t\t\t\t\t\t\t\t\t\t\t\t104:93\t\t\t\t\t\t\t\t\t\t\t\t\t\t,青岛,战报,统计,组图,长春,,http://cba.sports.sina.com.cn/cba/team/show/12/,http://cba.sports.sina.com.cn/cba/schedule/show/18612/,http://cba.sports.sina.com.cn/cba/team/show/114/,https://sports.sina.com.cn/basketball/cba/2020-01-02/doc-iihnzhfz9934642.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18612/,http://slide.sports.sina.com.cn/cba/slide_2_792_238982.html,2019202000234
24,2020-01-02\xa019:35,福建,\t\t\t\t\t\t\t\t\t\t\t\t\t\t120:113\t\t\t\t\t\t\t\t\t\t\t\t\t\t,广厦,战报,统计,组图,晋江,,http://cba.sports.sina.com.cn/cba/team/show/7/,http://cba.sports.sina.com.cn/cba/schedule/show/18613/,http://cba.sports.sina.com.cn/cba/team/show/16/,https://sports.sina.com.cn/basketball/cba/2020-01-02/doc-iihnzhfz9932471.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18613/,http://slide.sports.sina.com.cn/cba/slide_2_792_238982.html,2019202000235
24,2020-01-02\xa020:00,新疆,\t\t\t\t\t\t\t\t\t\t\t\t\t\t120:111\t\t\t\t\t\t\t\t\t\t\t\t\t\t,四川,战报,统计,组图,乌鲁木齐,,http://cba.sports.sina.com.cn/cba/team/show/11/,http://cba.sports.sina.com.cn/cba/schedule/show/18614/,http://cba.sports.sina.com.cn/cba/team/show/182/,https://sports.sina.com.cn/basketball/cba/2020-01-02/doc-iihnzhfz9937076.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18614/,http://slide.sports.sina.com.cn/cba/slide_2_792_238981.html,2019202000236
24,2020-01-03\xa019:35,同曦,\t\t\t\t\t\t\t\t\t\t\t\t\t\t111:106\t\t\t\t\t\t\t\t\t\t\t\t\t\t,上海,战报,统计,组图,南京,,http://cba.sports.sina.com.cn/cba/team/show/368/,http://cba.sports.sina.com.cn/cba/schedule/show/18616/,http://cba.sports.sina.com.cn/cba/team/show/4/,https://sports.sina.com.cn/basketball/cba/2020-01-03/doc-iihnzhha0168889.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18616/,http://slide.sports.sina.com.cn/cba/slide_2_792_239076.html,2019202000237
24,2020-01-03\xa019:35,浙江,\t\t\t\t\t\t\t\t\t\t\t\t\t\t115:99\t\t\t\t\t\t\t\t\t\t\t\t\t\t,江苏,战报,统计,组图,杭州,,http://cba.sports.sina.com.cn/cba/team/show/6/,http://cba.sports.sina.com.cn/cba/schedule/show/18617/,http://cba.sports.sina.com.cn/cba/team/show/2/,https://sports.sina.com.cn/basketball/cba/2020-01-03/doc-iihnzhha0168889.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18617/,http://slide.sports.sina.com.cn/cba/slide_2_792_239076.html,2019202000238
24,2020-01-03\xa019:35,辽宁,\t\t\t\t\t\t\t\t\t\t\t\t\t\t95:105\t\t\t\t\t\t\t\t\t\t\t\t\t\t,广东,战报,统计,组图,沈阳,,http://cba.sports.sina.com.cn/cba/team/show/9/,http://cba.sports.sina.com.cn/cba/schedule/show/18618/,http://cba.sports.sina.com.cn/cba/team/show/1/,https://sports.sina.com.cn/basketball/cba/2020-01-03/doc-iihnzahk1825211.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18618/,http://slide.sports.sina.com.cn/cba/slide_2_792_239075.html,2019202000239
24,2020-01-03\xa020:00,深圳,\t\t\t\t\t\t\t\t\t\t\t\t\t\t106:75\t\t\t\t\t\t\t\t\t\t\t\t\t\t,北控,战报,统计,组图,待定,,http://cba.sports.sina.com.cn/cba/team/show/8/,http://cba.sports.sina.com.cn/cba/schedule/show/18615/,http://cba.sports.sina.com.cn/cba/team/show/369/,https://sports.sina.com.cn/basketball/cba/2020-01-03/doc-iihnzhha0168889.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18615/,http://slide.sports.sina.com.cn/cba/slide_2_792_239076.html,2019202000240
25,2020-01-04\xa019:35,山东,\t\t\t\t\t\t\t\t\t\t\t\t\t\t112:75\t\t\t\t\t\t\t\t\t\t\t\t\t\t,北京,战报,统计,组图,济南,,http://cba.sports.sina.com.cn/cba/team/show/15/,http://cba.sports.sina.com.cn/cba/schedule/show/18619/,http://cba.sports.sina.com.cn/cba/team/show/10/,https://sports.sina.com.cn/basketball/cba/2020-01-04/doc-iihnzhha0347119.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18619/,http://slide.sports.sina.com.cn/cba/slide_2_792_239123.html,2019202000241
25,2020-01-04\xa019:35,八一,\t\t\t\t\t\t\t\t\t\t\t\t\t\t89:114\t\t\t\t\t\t\t\t\t\t\t\t\t\t,青岛,战报,统计,组图,南昌,,http://cba.sports.sina.com.cn/cba/team/show/3/,http://cba.sports.sina.com.cn/cba/schedule/show/18620/,http://cba.sports.sina.com.cn/cba/team/show/114/,https://sports.sina.com.cn/basketball/cba/2020-01-04/doc-iihnzhha0349535.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18620/,http://slide.sports.sina.com.cn/cba/slide_2_792_239124.html,2019202000242
25,2020-01-04\xa019:35,吉林,\t\t\t\t\t\t\t\t\t\t\t\t\t\t119:82\t\t\t\t\t\t\t\t\t\t\t\t\t\t,天津,战报,统计,组图,长春,,http://cba.sports.sina.com.cn/cba/team/show/12/,http://cba.sports.sina.com.cn/cba/schedule/show/18621/,http://cba.sports.sina.com.cn/cba/team/show/113/,https://sports.sina.com.cn/basketball/cba/2020-01-04/doc-iihnzhha0349535.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18621/,http://slide.sports.sina.com.cn/cba/slide_2_792_239124.html,2019202000243
25,2020-01-04\xa019:35,福建,\t\t\t\t\t\t\t\t\t\t\t\t\t\t106:101\t\t\t\t\t\t\t\t\t\t\t\t\t\t,山西,战报,统计,组图,晋江,,http://cba.sports.sina.com.cn/cba/team/show/7/,http://cba.sports.sina.com.cn/cba/schedule/show/18622/,http://cba.sports.sina.com.cn/cba/team/show/14/,https://sports.sina.com.cn/basketball/cba/2020-01-04/doc-iihnzhha0349535.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18622/,http://slide.sports.sina.com.cn/cba/slide_2_792_239124.html,2019202000244
25,2020-01-05\xa019:35,江苏,\t\t\t\t\t\t\t\t\t\t\t\t\t\t111:119\t\t\t\t\t\t\t\t\t\t\t\t\t\t,同曦,战报,统计,组图,苏州,,http://cba.sports.sina.com.cn/cba/team/show/2/,http://cba.sports.sina.com.cn/cba/schedule/show/18623/,http://cba.sports.sina.com.cn/cba/team/show/368/,https://sports.sina.com.cn/basketball/cba/2020-01-05/doc-iihnzahk2169106.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18623/,http://slide.sports.sina.com.cn/cba/slide_2_792_239212.html,2019202000245
25,2020-01-05\xa019:35,四川,\t\t\t\t\t\t\t\t\t\t\t\t\t\t108:119\t\t\t\t\t\t\t\t\t\t\t\t\t\t,广东,战报,统计,组图,成都,,http://cba.sports.sina.com.cn/cba/team/show/182/,http://cba.sports.sina.com.cn/cba/schedule/show/18624/,http://cba.sports.sina.com.cn/cba/team/show/1/,https://sports.sina.com.cn/basketball/cba/2020-01-05/doc-iihnzhha0508302.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18624/,http://slide.sports.sina.com.cn/cba/slide_2_792_239210.html,2019202000246
25,2020-01-05\xa019:35,深圳,\t\t\t\t\t\t\t\t\t\t\t\t\t\t96:90\t\t\t\t\t\t\t\t\t\t\t\t\t\t,广州,战报,统计,组图,待定,,http://cba.sports.sina.com.cn/cba/team/show/8/,http://cba.sports.sina.com.cn/cba/schedule/show/18625/,http://cba.sports.sina.com.cn/cba/team/show/13/,https://sports.sina.com.cn/basketball/cba/2020-01-05/doc-iihnzahk2169106.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18625/,http://slide.sports.sina.com.cn/cba/slide_2_792_239212.html,2019202000247
25,2020-01-05\xa019:35,上海,\t\t\t\t\t\t\t\t\t\t\t\t\t\t96:112\t\t\t\t\t\t\t\t\t\t\t\t\t\t,北控,战报,统计,组图,上海,,http://cba.sports.sina.com.cn/cba/team/show/4/,http://cba.sports.sina.com.cn/cba/schedule/show/18626/,http://cba.sports.sina.com.cn/cba/team/show/369/,https://sports.sina.com.cn/basketball/cba/2020-01-05/doc-iihnzahk2169106.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18626/,http://slide.sports.sina.com.cn/cba/slide_2_792_239212.html,2019202000248
25,2020-01-05\xa019:35,浙江,\t\t\t\t\t\t\t\t\t\t\t\t\t\t111:120\t\t\t\t\t\t\t\t\t\t\t\t\t\t,新疆,战报,统计,组图,杭州,,http://cba.sports.sina.com.cn/cba/team/show/6/,http://cba.sports.sina.com.cn/cba/schedule/show/18627/,http://cba.sports.sina.com.cn/cba/team/show/11/,https://sports.sina.com.cn/basketball/cba/2020-01-05/doc-iihnzahk2168040.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18627/,http://slide.sports.sina.com.cn/cba/slide_2_792_239211.html,2019202000249
25,2020-01-05\xa019:35,广厦,\t\t\t\t\t\t\t\t\t\t\t\t\t\t122:103\t\t\t\t\t\t\t\t\t\t\t\t\t\t,辽宁,战报,统计,组图,诸暨,,http://cba.sports.sina.com.cn/cba/team/show/16/,http://cba.sports.sina.com.cn/cba/schedule/show/18628/,http://cba.sports.sina.com.cn/cba/team/show/9/,https://sports.sina.com.cn/basketball/cba/2020-01-05/doc-iihnzhha0507332.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18628/,http://slide.sports.sina.com.cn/cba/slide_2_792_239209.html,2019202000250
26,2020-01-07\xa019:35,四川,\t\t\t\t\t\t\t\t\t\t\t\t\t\t117:98\t\t\t\t\t\t\t\t\t\t\t\t\t\t,同曦,战报,统计,组图,成都,,http://cba.sports.sina.com.cn/cba/team/show/182/,http://cba.sports.sina.com.cn/cba/schedule/show/18629/,http://cba.sports.sina.com.cn/cba/team/show/368/,https://sports.sina.com.cn/basketball/cba/2020-01-07/doc-iihnzahk2638020.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18629/,http://slide.sports.sina.com.cn/cba/slide_2_792_239416.html,2019202000251
26,2020-01-07\xa019:35,天津,\t\t\t\t\t\t\t\t\t\t\t\t\t\t104:113\t\t\t\t\t\t\t\t\t\t\t\t\t\t,江苏,战报,统计,组图,天津,,http://cba.sports.sina.com.cn/cba/team/show/113/,http://cba.sports.sina.com.cn/cba/schedule/show/18630/,http://cba.sports.sina.com.cn/cba/team/show/2/,https://sports.sina.com.cn/basketball/cba/2020-01-07/doc-iihnzahk2638020.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18630/,http://slide.sports.sina.com.cn/cba/slide_2_792_239416.html,2019202000252
26,2020-01-07\xa019:35,山东,\t\t\t\t\t\t\t\t\t\t\t\t\t\t102:107\t\t\t\t\t\t\t\t\t\t\t\t\t\t,广东,战报,统计,组图,济南,,http://cba.sports.sina.com.cn/cba/team/show/15/,http://cba.sports.sina.com.cn/cba/schedule/show/18631/,http://cba.sports.sina.com.cn/cba/team/show/1/,https://sports.sina.com.cn/basketball/cba/2020-01-07/doc-iihnzhha0972964.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18631/,http://slide.sports.sina.com.cn/cba/slide_2_792_239413.html,2019202000253
26,2020-01-07\xa019:35,广州,\t\t\t\t\t\t\t\t\t\t\t\t\t\t105:121\t\t\t\t\t\t\t\t\t\t\t\t\t\t,北控,战报,统计,组图,北京,,http://cba.sports.sina.com.cn/cba/team/show/13/,http://cba.sports.sina.com.cn/cba/schedule/show/18632/,http://cba.sports.sina.com.cn/cba/team/show/369/,https://sports.sina.com.cn/basketball/cba/2020-01-07/doc-iihnzahk2638020.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18632/,http://slide.sports.sina.com.cn/cba/slide_2_792_239416.html,2019202000254
26,2020-01-07\xa019:35,上海,\t\t\t\t\t\t\t\t\t\t\t\t\t\t77:84\t\t\t\t\t\t\t\t\t\t\t\t\t\t,北京,战报,统计,组图,上海,,http://cba.sports.sina.com.cn/cba/team/show/4/,http://cba.sports.sina.com.cn/cba/schedule/show/18633/,http://cba.sports.sina.com.cn/cba/team/show/10/,https://sports.sina.com.cn/basketball/cba/2020-01-07/doc-iihnzhha0973201.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18633/,http://slide.sports.sina.com.cn/cba/slide_2_792_239415.html,2019202000255
26,2020-01-07\xa019:35,深圳,\t\t\t\t\t\t\t\t\t\t\t\t\t\t100:122\t\t\t\t\t\t\t\t\t\t\t\t\t\t,辽宁,战报,统计,组图,待定,,http://cba.sports.sina.com.cn/cba/team/show/8/,http://cba.sports.sina.com.cn/cba/schedule/show/18634/,http://cba.sports.sina.com.cn/cba/team/show/9/,https://sports.sina.com.cn/basketball/cba/2020-01-07/doc-iihnzahk2635201.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18634/,http://slide.sports.sina.com.cn/cba/slide_2_792_239412.html,2019202000256
26,2020-01-07\xa019:35,山西,\t\t\t\t\t\t\t\t\t\t\t\t\t\t93:90\t\t\t\t\t\t\t\t\t\t\t\t\t\t,浙江,战报,统计,组图,太原,,http://cba.sports.sina.com.cn/cba/team/show/14/,http://cba.sports.sina.com.cn/cba/schedule/show/18635/,http://cba.sports.sina.com.cn/cba/team/show/6/,https://sports.sina.com.cn/basketball/cba/2020-01-07/doc-iihnzahk2638020.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18635/,http://slide.sports.sina.com.cn/cba/slide_2_792_239416.html,2019202000257
26,2020-01-07\xa019:35,广厦,\t\t\t\t\t\t\t\t\t\t\t\t\t\t98:88\t\t\t\t\t\t\t\t\t\t\t\t\t\t,新疆,战报,统计,组图,诸暨,,http://cba.sports.sina.com.cn/cba/team/show/16/,http://cba.sports.sina.com.cn/cba/schedule/show/18636/,http://cba.sports.sina.com.cn/cba/team/show/11/,https://sports.sina.com.cn/basketball/cba/2020-01-07/doc-iihnzahk2635613.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18636/,http://slide.sports.sina.com.cn/cba/slide_2_792_239414.html,2019202000258
26,2020-01-07\xa019:35,八一,\t\t\t\t\t\t\t\t\t\t\t\t\t\t107:114\t\t\t\t\t\t\t\t\t\t\t\t\t\t,吉林,战报,统计,组图,南昌,,http://cba.sports.sina.com.cn/cba/team/show/3/,http://cba.sports.sina.com.cn/cba/schedule/show/18637/,http://cba.sports.sina.com.cn/cba/team/show/12/,https://sports.sina.com.cn/basketball/cba/2020-01-07/doc-iihnzahk2638020.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18637/,http://slide.sports.sina.com.cn/cba/slide_2_792_239416.html,2019202000259
26,2020-01-07\xa019:35,青岛,\t\t\t\t\t\t\t\t\t\t\t\t\t\t116:101\t\t\t\t\t\t\t\t\t\t\t\t\t\t,福建,战报,统计,组图,青岛,,http://cba.sports.sina.com.cn/cba/team/show/114/,http://cba.sports.sina.com.cn/cba/schedule/show/18638/,http://cba.sports.sina.com.cn/cba/team/show/7/,https://sports.sina.com.cn/basketball/cba/2020-01-07/doc-iihnzahk2638020.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18638/,http://slide.sports.sina.com.cn/cba/slide_2_792_239416.html,2019202000260
27,2020-01-14\xa019:35,四川,\t\t\t\t\t\t\t\t\t\t\t\t\t\t105:100\t\t\t\t\t\t\t\t\t\t\t\t\t\t,江苏,战报,统计,组图,成都,,http://cba.sports.sina.com.cn/cba/team/show/182/,http://cba.sports.sina.com.cn/cba/schedule/show/18641/,http://cba.sports.sina.com.cn/cba/team/show/2/,https://sports.sina.com.cn/basketball/cba/2020-01-14/doc-iihnzahk4135397.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18641/,http://slide.sports.sina.com.cn/cba/slide_2_792_240119.html,2019202000261
27,2020-01-14\xa019:35,天津,\t\t\t\t\t\t\t\t\t\t\t\t\t\t122:102\t\t\t\t\t\t\t\t\t\t\t\t\t\t,上海,战报,统计,组图,天津,,http://cba.sports.sina.com.cn/cba/team/show/113/,http://cba.sports.sina.com.cn/cba/schedule/show/18642/,http://cba.sports.sina.com.cn/cba/team/show/4/,https://sports.sina.com.cn/basketball/cba/2020-01-14/doc-iihnzahk4135397.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18642/,http://slide.sports.sina.com.cn/cba/slide_2_792_240119.html,2019202000262
27,2020-01-14\xa019:35,浙江,\t\t\t\t\t\t\t\t\t\t\t\t\t\t112:113\t\t\t\t\t\t\t\t\t\t\t\t\t\t,同曦,战报,统计,组图,杭州,,http://cba.sports.sina.com.cn/cba/team/show/6/,http://cba.sports.sina.com.cn/cba/schedule/show/18643/,http://cba.sports.sina.com.cn/cba/team/show/368/,https://sports.sina.com.cn/basketball/cba/2020-01-14/doc-iihnzahk4135397.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18643/,http://slide.sports.sina.com.cn/cba/slide_2_792_240119.html,2019202000263
27,2020-01-14\xa019:35,山西,\t\t\t\t\t\t\t\t\t\t\t\t\t\t119:109\t\t\t\t\t\t\t\t\t\t\t\t\t\t,广厦,战报,统计,组图,太原,,http://cba.sports.sina.com.cn/cba/team/show/14/,http://cba.sports.sina.com.cn/cba/schedule/show/18644/,http://cba.sports.sina.com.cn/cba/team/show/16/,https://sports.sina.com.cn/basketball/cba/2020-01-14/doc-iihnzahk4135397.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18644/,http://slide.sports.sina.com.cn/cba/slide_2_792_240119.html,2019202000264
27,2020-01-14\xa019:35,八一,\t\t\t\t\t\t\t\t\t\t\t\t\t\t102:110\t\t\t\t\t\t\t\t\t\t\t\t\t\t,辽宁,战报,统计,组图,南昌,,http://cba.sports.sina.com.cn/cba/team/show/3/,http://cba.sports.sina.com.cn/cba/schedule/show/18645/,http://cba.sports.sina.com.cn/cba/team/show/9/,https://sports.sina.com.cn/basketball/cba/2020-01-14/doc-iihnzhha2471811.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18645/,http://slide.sports.sina.com.cn/cba/slide_2_792_240110.html,2019202000265
27,2020-01-14\xa019:35,广东,\t\t\t\t\t\t\t\t\t\t\t\t\t\t123:100\t\t\t\t\t\t\t\t\t\t\t\t\t\t,吉林,战报,统计,组图,东莞,,http://cba.sports.sina.com.cn/cba/team/show/1/,http://cba.sports.sina.com.cn/cba/schedule/show/18647/,http://cba.sports.sina.com.cn/cba/team/show/12/,https://sports.sina.com.cn/basketball/cba/2020-01-14/doc-iihnzahk4131685.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18647/,http://slide.sports.sina.com.cn/cba/slide_2_792_240111.html,2019202000266
27,2020-01-14\xa019:35,广州,\t\t\t\t\t\t\t\t\t\t\t\t\t\t95:98\t\t\t\t\t\t\t\t\t\t\t\t\t\t,山东,战报,统计,组图,广州,,http://cba.sports.sina.com.cn/cba/team/show/13/,http://cba.sports.sina.com.cn/cba/schedule/show/18648/,http://cba.sports.sina.com.cn/cba/team/show/15/,https://sports.sina.com.cn/basketball/cba/2020-01-14/doc-iihnzahk4135397.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18648/,http://slide.sports.sina.com.cn/cba/slide_2_792_240119.html,2019202000267
27,2020-01-14\xa020:00,新疆,\t\t\t\t\t\t\t\t\t\t\t\t\t\t132:118\t\t\t\t\t\t\t\t\t\t\t\t\t\t,福建,战报,统计,组图,乌鲁木齐,,http://cba.sports.sina.com.cn/cba/team/show/11/,http://cba.sports.sina.com.cn/cba/schedule/show/18646/,http://cba.sports.sina.com.cn/cba/team/show/7/,https://sports.sina.com.cn/basketball/cba/2020-01-14/doc-iihnzahk4136598.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18646/,http://slide.sports.sina.com.cn/cba/slide_2_792_240112.html,2019202000268
27,2020-01-15\xa019:35,北控,\t\t\t\t\t\t\t\t\t\t\t\t\t\t102:100\t\t\t\t\t\t\t\t\t\t\t\t\t\t,深圳,战报,统计,组图,北京,,http://cba.sports.sina.com.cn/cba/team/show/369/,http://cba.sports.sina.com.cn/cba/schedule/show/18649/,http://cba.sports.sina.com.cn/cba/team/show/8/,https://sports.sina.com.cn/basketball/cba/2020-01-15/doc-iihnzhha2699023.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18649/,http://slide.sports.sina.com.cn/cba/slide_2_792_240220.html,2019202000269
27,2020-01-15\xa019:35,青岛,\t\t\t\t\t\t\t\t\t\t\t\t\t\t115:92\t\t\t\t\t\t\t\t\t\t\t\t\t\t,北京,战报,统计,组图,青岛,,http://cba.sports.sina.com.cn/cba/team/show/114/,http://cba.sports.sina.com.cn/cba/schedule/show/18650/,http://cba.sports.sina.com.cn/cba/team/show/10/,https://sports.sina.com.cn/basketball/cba/2020-01-15/doc-iihnzahk4357091.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18650/,http://slide.sports.sina.com.cn/cba/slide_2_792_240219.html,2019202000270
28,2020-01-16\xa019:35,江苏,\t\t\t\t\t\t\t\t\t\t\t\t\t\t103:138\t\t\t\t\t\t\t\t\t\t\t\t\t\t,广厦,战报,统计,组图,苏州,,http://cba.sports.sina.com.cn/cba/team/show/2/,http://cba.sports.sina.com.cn/cba/schedule/show/18651/,http://cba.sports.sina.com.cn/cba/team/show/16/,https://sports.sina.com.cn/basketball/cba/2020-01-16/doc-iihnzhha2928877.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18651/,http://slide.sports.sina.com.cn/cba/slide_2_792_240307.html,2019202000271
28,2020-01-16\xa019:35,上海,\t\t\t\t\t\t\t\t\t\t\t\t\t\t107:116\t\t\t\t\t\t\t\t\t\t\t\t\t\t,山西,战报,统计,组图,上海,,http://cba.sports.sina.com.cn/cba/team/show/4/,http://cba.sports.sina.com.cn/cba/schedule/show/18652/,http://cba.sports.sina.com.cn/cba/team/show/14/,https://sports.sina.com.cn/basketball/cba/2020-01-16/doc-iihnzhha2930571.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18652/,http://slide.sports.sina.com.cn/cba/slide_2_792_240307.html,2019202000272
28,2020-01-16\xa019:35,同曦,\t\t\t\t\t\t\t\t\t\t\t\t\t\t101:110\t\t\t\t\t\t\t\t\t\t\t\t\t\t,辽宁,战报,统计,组图,南京,,http://cba.sports.sina.com.cn/cba/team/show/368/,http://cba.sports.sina.com.cn/cba/schedule/show/18653/,http://cba.sports.sina.com.cn/cba/team/show/9/,https://sports.sina.com.cn/basketball/cba/2020-01-16/doc-iihnzahk4589563.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18653/,http://slide.sports.sina.com.cn/cba/slide_2_792_240305.html,2019202000273
28,2020-01-16\xa019:35,天津,\t\t\t\t\t\t\t\t\t\t\t\t\t\t94:106\t\t\t\t\t\t\t\t\t\t\t\t\t\t,山东,战报,统计,组图,天津,,http://cba.sports.sina.com.cn/cba/team/show/113/,http://cba.sports.sina.com.cn/cba/schedule/show/18654/,http://cba.sports.sina.com.cn/cba/team/show/15/,https://sports.sina.com.cn/basketball/cba/2020-01-16/doc-iihnzhha2930571.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18654/,http://slide.sports.sina.com.cn/cba/slide_2_792_240307.html,2019202000274
28,2020-01-16\xa019:35,广东,\t\t\t\t\t\t\t\t\t\t\t\t\t\t122:100\t\t\t\t\t\t\t\t\t\t\t\t\t\t,四川,战报,统计,组图,东莞,,http://cba.sports.sina.com.cn/cba/team/show/1/,http://cba.sports.sina.com.cn/cba/schedule/show/18655/,http://cba.sports.sina.com.cn/cba/team/show/182/,https://sports.sina.com.cn/basketball/cba/2020-01-16/doc-iihnzahk4587885.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18655/,http://slide.sports.sina.com.cn/cba/slide_2_792_240306.html,2019202000275
28,2020-01-17\xa019:35,福建,\t\t\t\t\t\t\t\t\t\t\t\t\t\t113:97\t\t\t\t\t\t\t\t\t\t\t\t\t\t,八一,战报,统计,组图,晋江,,http://cba.sports.sina.com.cn/cba/team/show/7/,http://cba.sports.sina.com.cn/cba/schedule/show/18656/,http://cba.sports.sina.com.cn/cba/team/show/3/,https://sports.sina.com.cn/basketball/cba/2020-01-17/doc-iihnzahk4825619.shtml,http://cba.sports.sina.com.cn/cba/schedule/show/18656/,http://slide.sports.sina.com.cn/cba/slide_2_792_240389.html,2019202000276
